listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,listing_date,asking_price,status,days_to_sell,sold_price
C24-10176,Renault,Triber,Ahmedabad,2013,12,150456,Diesel,Manual,2.0,14.1,1997,Yes,2025-04-15,100000.0,Sold,49.0,96788.0
C24-10177,Hyundai,Creta,Ahmedabad,2023,2,24522,Diesel,Manual,1.0,20.8,1498,No,2024-03-28,718000.0,Sold,31.0,717780.0
C24-10178,Toyota,Urban Cruiser,Jaipur,2020,5,49233,Petrol,Automatic,3.0,14.7,1197,No,2024-06-25,618000.0,Sold,11.0,571708.0
C24-10179,Tata,Harrier,Delhi NCR,2012,13,163559,Diesel,Manual,3.0,19.8,1000,Yes,2024-08-22,128000.0,Sold,43.0,118107.0
C24-10180,Maruti Suzuki,Dzire,Jaipur,2014,11,131971,Petrol,Manual,1.0,14.1,1997,Yes,2024-08-14,115000.0,Sold,17.0,114518.0
C24-10181,Volkswagen,Polo,Mumbai,2013,12,137329,Diesel,Manual,1.0,16.5,2000,Yes,2024-06-21,205000.0,Sold,1.0,198526.0
C24-10182,Ford,EcoSport,Pune,2023,2,25106,Diesel,Manual,1.0,16.6,1199,Yes,2024-02-18,725000.0,Sold,1.0,695080.0
C24-10183,Toyota,Fortuner,Hyderabad,2012,13,153513,CNG,Automatic,1.0,17.1,1197,Yes,2024-06-30,156000.0,Sold,12.0,146953.0
C24-10184,Volkswagen,Vento,Chandigarh,2015,10,106430,Petrol,Manual,1.0,16.7,1000,No,2024-06-23,163000.0,Sold,57.0,161432.0
C24-10185,Mahindra,Bolero,Hyderabad,2018,7,85086,Petrol,Automatic,1.0,22.0,2200,No,2025-04-01,411000.0,Sold,21.0,383717.0
C24-10186,Kia,Seltos,Ahmedabad,2015,10,122383,Petrol,Manual,3.0,20.3,1498,Yes,2025-05-30,211000.0,Active,,
C24-10187,Toyota,Urban Cruiser,Pune,2023,2,20458,Petrol,Automatic,2.0,20.6,1498,No,2024-01-25,1131000.0,Sold,24.0,1078675.0
C24-10188,Toyota,Urban Cruiser,Ahmedabad,2022,3,29513,CNG,Manual,3.0,13.0,1197,Yes,2024-08-29,773000.0,Sold,22.0,715451.0
C24-10189,Honda,WR-V,Jaipur,2013,12,148959,Petrol,Manual,1.0,15.2,2000,No,2025-01-24,158000.0,Sold,12.0,147799.0
C24-10190,Hyundai,Creta,Bengaluru,2023,2,26412,Petrol,Manual,1.0,20.8,2200,Yes,2024-09-28,846000.0,Sold,14.0,812279.0
C24-10191,Ford,Figo,Chandigarh,2016,9,99210,Petrol,Manual,1.0,15.1,1498,No,2024-09-16,190000.0,Sold,57.0,178871.0
C24-10192,Hyundai,i20,Hyderabad,2019,6,71320,CNG,Automatic,2.0,13.0,1197,Yes,2024-04-02,299000.0,Sold,17.0,298710.0
C24-10193,Renault,Triber,Hyderabad,2022,3,39779,Petrol,Manual,1.0,16.0,1199,No,2024-06-03,474000.0,Sold,1.0,455764.0
C24-10194,Renault,Triber,Jaipur,2013,12,138805,Petrol,Automatic,1.0,23.3,1498,No,2024-01-17,113000.0,Sold,61.0,110730.0
C24-10195,Honda,City,Mumbai,2021,4,52701,Diesel,Manual,3.0,19.9,1000,No,2024-10-04,568000.0,Sold,37.0,555164.0
C24-10196,Honda,City,Ahmedabad,2021,4,46545,Diesel,Manual,1.0,18.7,2000,No,2024-03-24,634000.0,Sold,14.0,623618.0
C24-10197,Ford,EcoSport,Bengaluru,2020,5,55722,Diesel,Manual,1.0,20.7,1199,Yes,2024-10-09,443000.0,Sold,38.0,431227.0
C24-10198,Hyundai,Verna,Ahmedabad,2013,12,144875,Petrol,Automatic,1.0,22.2,1197,Yes,2025-05-23,147000.0,Sold,21.0,140855.0
C24-10199,Toyota,Innova,Chandigarh,2016,9,104102,Petrol,Manual,1.0,20.7,1498,No,2024-12-08,277000.0,Sold,30.0,257143.0
C24-10200,Toyota,Innova,Bengaluru,2022,3,41642,Petrol,Manual,,15.0,1000,Yes,2024-02-01,1097000.0,Sold,3.0,1028491.0
C24-10201,Volkswagen,Polo,Chandigarh,2015,10,115963,Petrol,Manual,2.0,18.7,1997,Yes,2024-03-21,163000.0,Sold,94.0,152209.0
C24-10202,Ford,EcoSport,Kolkata,2018,7,82360,Petrol,Automatic,1.0,17.7,1000,Yes,2024-12-02,270000.0,Sold,34.0,254295.0
C24-10203,Kia,Seltos,Delhi NCR,2015,10,123632,Petrol,Manual,1.0,17.8,1197,Yes,2024-06-16,256000.0,Sold,1.0,245661.0
C24-10204,Mahindra,XUV300,Bengaluru,2022,3,27062,CNG,Manual,3.0,14.0,1498,No,2025-03-26,762000.0,Sold,32.0,702143.0
C24-10205,Tata,Tiago,Pune,2012,13,145072,Diesel,Manual,1.0,13.1,1197,No,2025-05-31,124000.0,Active,,
C24-10206,Mahindra,XUV300,Delhi NCR,2014,11,127917,Petrol,Manual,1.0,18.8,1197,No,2024-08-02,232000.0,Sold,7.0,224235.0
C24-10207,Mahindra,XUV700,Ahmedabad,2021,4,54841,Electric,Manual,3.0,6.0,2200,Yes,2024-11-20,743000.0,Sold,82.0,709981.0
C24-10208,Hyundai,Creta,Pune,2023,2,25389,Petrol,Manual,1.0,15.2,1498,Yes,2024-06-02,798000.0,Sold,14.0,793085.0
C24-10209,Mahindra,XUV300,Jaipur,2015,10,123914,Petrol,Manual,,26.2,1498,Yes,2024-10-09,245000.0,Sold,39.0,231150.0
C24-10210,Mahindra,XUV700,Pune,2015,10,124411,Petrol,Manual,1.0,19.4,1498,Yes,2024-10-27,238000.0,Sold,29.0,233180.0
C24-10211,Honda,Jazz,Delhi NCR,2021,4,61563,Petrol,Automatic,2.0,20.6,1199,,2025-02-22,530000.0,Sold,43.0,526425.0
C24-10212,Volkswagen,Vento,Pune,2021,4,63722,Petrol,Automatic,2.0,20.2,1000,Yes,2024-11-09,492000.0,Sold,18.0,468588.0
C24-10213,Kia,Sonet,Mumbai,2022,3,20980,Diesel,Automatic,1.0,16.1,1199,Yes,2025-05-08,1179000.0,Sold,7.0,1092153.0
C24-10214,Mahindra,Bolero,Jaipur,2012,13,158430,Petrol,Automatic,2.0,20.9,1199,Yes,2025-02-23,176000.0,Sold,32.0,173967.0
C24-10215,Hyundai,Creta,Chennai,2024,1,3861,Diesel,Manual,1.0,15.2,1199,No,2024-07-25,829000.0,Sold,4.0,781716.0
C24-10216,Mahindra,Scorpio,Jaipur,2024,1,18322,Petrol,Manual,2.0,19.4,1498,Yes,2025-03-19,921000.0,Sold,9.0,880226.0
C24-10217,Volkswagen,Polo,Chandigarh,2018,7,75063,Diesel,Automatic,1.0,20.2,1498,Yes,2024-11-09,383000.0,Sold,79.0,356149.0
C24-10218,Toyota,Innova,Jaipur,2018,7,86939,Petrol,Automatic,,16.7,1997,No,2025-04-01,438000.0,Sold,5.0,414395.0
C24-10219,Honda,Jazz,Kolkata,2016,9,120727,Petrol,Automatic,2.0,18.4,1000,Yes,2024-08-22,256000.0,Sold,43.0,237943.0
C24-10220,Renault,Triber,Bengaluru,2023,2,16813,Petrol,Manual,1.0,16.0,1197,Yes,2024-12-28,638000.0,Sold,12.0,616778.0
C24-10221,Maruti Suzuki,WagonR,Bengaluru,2012,13,168448,Diesel,Manual,1.0,20.1,1199,Yes,2024-08-26,86000.0,Sold,4.0,81833.0
C24-10222,Kia,Sonet,Delhi NCR,2012,13,164739,Petrol,Manual,4.0,20.9,1498,Yes,2025-01-21,150000.0,Sold,32.0,142458.0
C24-10223,Renault,Triber,Jaipur,2019,6,78911,Diesel,Manual,3.0,19.4,1199,Yes,2024-07-17,241000.0,Sold,15.0,237463.0
C24-10224,Hyundai,i20,Bengaluru,2020,5,57794,Petrol,Manual,1.0,21.8,2200,Yes,2024-11-28,430000.0,Sold,34.0,415088.0
C24-10225,Renault,Kwid,Bengaluru,2019,6,73690,Petrol,Manual,1.0,15.6,1498,Yes,2024-04-05,247000.0,Sold,1.0,242698.0
C24-10226,Maruti Suzuki,Swift,Mumbai,2020,5,46716,Diesel,Manual,1.0,25.3,1199,Yes,2024-12-20,408000.0,Sold,23.0,387747.0
C24-10227,Kia,Seltos,Chennai,2018,7,90186,Diesel,Automatic,2.0,23.9,1997,Yes,2025-03-20,419000.0,Sold,34.0,409918.0
C24-10228,Ford,Figo,Jaipur,2023,2,31540,Petrol,Manual,2.0,21.4,1498,Yes,2024-11-13,497000.0,Sold,28.0,486187.0
C24-10229,Mahindra,XUV700,Bengaluru,2012,13,139410,CNG,Manual,1.0,17.4,1197,Yes,2025-03-12,179000.0,Sold,65.0,167858.0
C24-10230,Kia,Carens,Chennai,2015,10,111931,Diesel,Automatic,1.0,10.1,1197,Yes,2025-05-31,269000.0,Active,,
C24-10231,Mahindra,XUV700,Ahmedabad,2024,1,15932,Petrol,Manual,1.0,15.3,1498,No,2024-01-27,1101000.0,Sold,100.0,1072229.0
C24-10232,Renault,Kwid,Bengaluru,2024,1,21718,Diesel,Manual,2.0,15.6,1197,Yes,2024-12-21,720000.0,Sold,1.0,671781.0
C24-10233,Renault,Kwid,Bengaluru,2021,4,58631,Diesel,Automatic,1.0,18.8,1498,Yes,2024-10-02,462000.0,Sold,16.0,429903.0
C24-10234,Hyundai,Grand i10,Hyderabad,2016,9,113004,Diesel,Manual,2.0,21.5,800,Yes,2025-04-15,210000.0,Active,,
C24-10235,Kia,Seltos,Jaipur,2014,11,141368,Diesel,Manual,2.0,16.6,1000,Yes,2024-04-02,210000.0,Sold,111.0,208981.0
C24-10236,Hyundai,i20,Kolkata,2019,6,64157,Petrol,Manual,1.0,30.2,1000,Yes,2025-06-21,331000.0,Active,,
C24-10237,Mahindra,XUV300,Ahmedabad,2012,13,154364,Petrol,Manual,2.0,13.5,1997,No,2024-06-03,163000.0,Sold,55.0,159263.0
C24-10238,Volkswagen,Polo,Bengaluru,2018,7,88657,Petrol,Automatic,2.0,18.6,1000,Yes,2024-03-04,286000.0,Sold,57.0,278997.0
C24-10239,Hyundai,Creta,Kolkata,2015,10,109988,Petrol,Manual,1.0,22.9,2200,Yes,2024-10-22,135000.0,Sold,1.0,133319.0
C24-10240,Ford,EcoSport,Ahmedabad,2012,13,145165,Petrol,Manual,4.0,14.0,1000,No,2024-07-08,98000.0,Sold,6.0,93447.0
C24-10241,Ford,Figo,Ahmedabad,2018,7,96004,Diesel,Manual,1.0,10.5,1997,Yes,2024-07-02,267000.0,Sold,12.0,262926.0
C24-10242,Volkswagen,Vento,Mumbai,2021,4,51150,Diesel,Automatic,3.0,10.3,2200,No,2024-03-22,556000.0,Sold,11.0,526818.0
C24-10243,Mahindra,Bolero,Kolkata,2018,7,80004,Petrol,Automatic,2.0,19.7,2000,No,2024-08-16,327000.0,Sold,20.0,307739.0
C24-10244,Renault,Triber,Chennai,2020,5,52973,Petrol,Manual,1.0,21.8,1997,Yes,2025-02-09,352000.0,Sold,21.0,335762.0
C24-10245,Kia,Sonet,Jaipur,2021,4,57384,Diesel,Manual,1.0,18.5,1997,No,2024-11-03,579000.0,Sold,24.0,568786.0
C24-10246,Toyota,Fortuner,Pune,2024,1,22794,Petrol,Manual,1.0,24.6,1197,Yes,2024-09-29,1347000.0,Sold,4.0,1321451.0
C24-10247,Kia,Sonet,Ahmedabad,2022,3,22677,Petrol,Manual,2.0,21.5,1498,Yes,2024-10-12,859000.0,Sold,148.0,806123.0
C24-10248,Hyundai,Verna,Hyderabad,2012,13,175280,Diesel,Manual,3.0,18.9,1199,Yes,2025-01-01,93000.0,Sold,7.0,92814.0
C24-10249,Hyundai,i20,Delhi NCR,2019,6,85797,Diesel,Automatic,1.0,16.3,1997,Yes,2024-05-18,362000.0,Sold,20.0,343132.0
C24-10250,Maruti Suzuki,Baleno,Hyderabad,2017,8,84524,Diesel,Automatic,2.0,13.8,1199,Yes,2024-05-28,204000.0,Sold,95.0,193100.0
C24-10251,Tata,Punch,Delhi NCR,2023,2,10869,Diesel,Manual,3.0,14.4,1197,No,2024-11-03,765000.0,Sold,17.0,731767.0
C24-10252,Honda,Jazz,Bengaluru,2019,6,78801,Petrol,Manual,1.0,16.2,2200,Yes,2024-05-16,377000.0,Sold,6.0,355582.0
C24-10253,Ford,EcoSport,Jaipur,2019,6,70261,CNG,Manual,1.0,22.8,1498,Yes,2024-05-31,300000.0,Sold,45.0,281830.0
C24-10254,Maruti Suzuki,WagonR,Jaipur,2013,12,140930,Diesel,Manual,2.0,21.8,1197,Yes,2025-01-12,94000.0,Sold,36.0,87509.0
C24-10255,Honda,Amaze,Hyderabad,2017,8,88423,Diesel,Manual,2.0,,1498,Yes,2024-03-10,317000.0,Sold,67.0,308277.0
C24-10256,Kia,Carens,Mumbai,2019,6,77859,Petrol,Automatic,1.0,19.2,1197,Yes,2024-01-05,571000.0,Sold,2.0,567543.0
C24-10257,Toyota,Urban Cruiser,Chennai,2013,12,148050,Petrol,Manual,2.0,18.3,1199,Yes,2025-03-20,204000.0,Sold,10.0,197087.0
C24-10258,Volkswagen,Polo,Chandigarh,2018,7,71960,Petrol,Manual,4.0,18.5,1199,Yes,2024-11-30,277000.0,Sold,48.0,266421.0
C24-10259,Ford,Figo,Delhi NCR,2012,13,158446,Petrol,Manual,3.0,20.8,1199,Yes,2024-03-12,107000.0,Sold,65.0,99949.0
C24-10260,Maruti Suzuki,Alto,Ahmedabad,2017,8,94863,CNG,Manual,2.0,15.0,2000,Yes,2024-05-25,164000.0,Sold,12.0,151823.0
C24-10261,Kia,Carens,Bengaluru,2014,11,122070,Diesel,Manual,1.0,20.9,1197,No,2024-11-12,191000.0,Sold,19.0,177259.0
C24-10262,Hyundai,i20,Bengaluru,2021,4,33909,Petrol,Manual,1.0,19.2,1197,Yes,2024-08-24,519000.0,Sold,23.0,515025.0
C24-10263,Ford,Figo,Jaipur,2018,7,79694,Petrol,Automatic,3.0,18.9,1498,Yes,2025-04-02,282000.0,Sold,10.0,281028.0
C24-10264,Toyota,Innova,Kolkata,2024,1,14034,Diesel,Automatic,1.0,16.5,1199,Yes,2024-07-20,1261000.0,Sold,12.0,1228192.0
C24-10265,Tata,Tiago,Delhi NCR,2012,13,158898,Diesel,Manual,2.0,23.2,1997,No,2024-05-29,117000.0,Sold,60.0,114510.0
C24-10266,Renault,Kwid,Jaipur,2012,13,141844,Diesel,Manual,1.0,15.5,800,No,2024-01-30,89000.0,Sold,62.0,88070.0
C24-10267,Ford,Figo,Jaipur,2021,4,26372,Diesel,Automatic,1.0,16.2,800,Yes,2025-02-08,507000.0,Sold,65.0,494645.0
C24-10268,Maruti Suzuki,Baleno,Jaipur,2022,3,34733,Petrol,Manual,3.0,,1498,No,2024-08-26,342000.0,Sold,1.0,325902.0
C24-10269,Honda,Jazz,Chennai,2022,3,44361,Petrol,Manual,2.0,15.8,1199,Yes,2024-01-12,621000.0,Sold,9.0,612885.0
C24-10270,Maruti Suzuki,Dzire,Hyderabad,2015,10,104116,Petrol,Manual,3.0,15.6,1000,Yes,2024-07-13,92000.0,Sold,22.0,86893.0
C24-10271,Honda,Jazz,Chandigarh,2018,7,81001,Petrol,Manual,1.0,16.2,1197,Yes,2024-05-25,295000.0,Sold,1.0,294181.0
C24-10272,Tata,Tiago,Chennai,2015,10,114105,Petrol,Automatic,1.0,16.5,1498,No,2024-10-14,190000.0,Sold,59.0,183965.0
C24-10273,Honda,Jazz,Hyderabad,2023,2,26840,Petrol,Manual,1.0,20.4,1199,No,2024-12-04,831000.0,Sold,67.0,779942.0
C24-10274,Honda,Amaze,Mumbai,2018,7,85481,Diesel,Manual,2.0,19.7,1199,Yes,2025-01-20,369000.0,Sold,23.0,353896.0
C24-10275,Tata,Tiago,Ahmedabad,2014,11,126206,Petrol,Automatic,1.0,21.6,1498,Yes,2024-11-11,197000.0,Sold,1.0,191041.0
C24-10276,Volkswagen,Vento,Chandigarh,2024,1,21909,Diesel,Manual,1.0,23.2,1498,Yes,2024-10-09,894000.0,Sold,19.0,869588.0
C24-10277,Renault,Kwid,Mumbai,2021,4,42444,Petrol,Manual,1.0,17.3,800,Yes,2024-11-16,422000.0,Sold,21.0,397549.0
C24-10278,Mahindra,Bolero,Mumbai,2024,1,15083,Diesel,Automatic,1.0,23.1,800,Yes,2024-05-07,1573000.0,Sold,24.0,1554037.0
C24-10279,Mahindra,XUV300,Pune,2024,1,13337,Diesel,Automatic,3.0,20.6,1498,No,2024-07-13,1325000.0,Sold,3.0,1244828.0
C24-10280,Toyota,Urban Cruiser,Hyderabad,2017,8,101059,Diesel,Manual,3.0,19.2,1000,Yes,2024-04-18,353000.0,Sold,65.0,334787.0
C24-10281,Maruti Suzuki,Alto,Bengaluru,2017,8,70497,Petrol,Manual,1.0,23.3,1197,Yes,2025-05-22,220000.0,Sold,7.0,213137.0
C24-10282,Maruti Suzuki,Dzire,Kolkata,2017,8,107348,Petrol,Automatic,3.0,8.0,2200,Yes,2024-04-20,163000.0,Sold,11.0,156622.0
C24-10283,Honda,Amaze,Ahmedabad,2014,11,140117,Petrol,Manual,2.0,14.8,1199,Yes,2024-08-30,165000.0,Sold,25.0,155360.0
C24-10284,Volkswagen,Vento,Pune,2022,3,33631,Petrol,Automatic,4.0,,1000,Yes,2024-01-20,666000.0,Sold,18.0,621648.0
C24-10285,Tata,Punch,Kolkata,2022,3,54560,Petrol,Manual,3.0,11.0,1197,Yes,2025-01-03,478000.0,Sold,18.0,443662.0
C24-10286,Ford,Figo,Pune,2022,3,44085,Diesel,Manual,1.0,21.0,2000,Yes,2024-09-25,628000.0,Sold,26.0,592726.0
C24-10287,Volkswagen,Vento,Chennai,2018,7,85403,Diesel,Automatic,1.0,20.7,1197,Yes,2025-06-23,354000.0,Active,,
C24-10288,Volkswagen,Vento,Bengaluru,2014,11,115480,Petrol,Manual,1.0,15.3,1000,No,2024-06-29,147000.0,Sold,20.0,139376.0
C24-10289,Mahindra,XUV300,Kolkata,2012,13,145156,Petrol,Automatic,4.0,17.7,1498,Yes,2025-05-27,138000.0,Sold,7.0,130541.0
C24-10290,Honda,City,Pune,2012,13,155029,Petrol,Manual,1.0,16.4,1000,Yes,2024-10-09,140000.0,Sold,35.0,138338.0
C24-10291,Tata,Altroz,Pune,2021,4,33121,Diesel,Manual,1.0,12.3,1197,No,2024-09-24,554000.0,Sold,35.0,519276.0
C24-10292,Toyota,Glanza,Kolkata,2021,4,51487,Diesel,Manual,2.0,7.9,2000,Yes,2024-06-03,848000.0,Sold,9.0,788716.0
C24-10293,Kia,Seltos,Delhi NCR,2013,12,143332,Diesel,Manual,2.0,15.8,1498,No,2025-02-25,186000.0,Sold,9.0,179414.0
C24-10294,Renault,Kwid,Pune,2013,12,146020,Petrol,Manual,2.0,23.5,1498,No,2024-05-23,93000.0,Sold,76.0,91775.0
C24-10295,Tata,Nexon,Jaipur,2016,9,121973,Petrol,Automatic,2.0,18.6,1000,Yes,2024-05-02,224000.0,Sold,5.0,220694.0
C24-10296,Tata,Punch,Chennai,2019,6,65368,Petrol,Manual,1.0,15.5,800,Yes,2024-07-13,382000.0,Sold,53.0,364951.0
C24-10297,Toyota,Innova,Kolkata,2020,5,82005,Petrol,Manual,3.0,7.4,1197,Yes,2025-01-03,567000.0,Sold,1.0,559293.0
C24-10298,Maruti Suzuki,Dzire,Chandigarh,2015,10,122553,Diesel,Manual,1.0,18.5,1197,Yes,2024-06-03,145000.0,Sold,50.0,140201.0
C24-10299,Honda,WR-V,Delhi NCR,2014,11,143090,Petrol,Automatic,4.0,20.1,1000,Yes,2025-06-20,173000.0,Sold,1.0,164453.0
C24-10300,Hyundai,Creta,Chandigarh,2023,2,22534,Petrol,Manual,1.0,16.6,1997,No,2025-01-08,676000.0,Sold,22.0,649507.0
C24-10301,Maruti Suzuki,WagonR,Kolkata,2014,11,129213,Diesel,Manual,1.0,15.8,1199,No,2024-09-09,127000.0,Sold,7.0,117274.0
C24-10302,Tata,Tiago,Bengaluru,2018,7,78661,Petrol,Manual,2.0,18.4,1498,No,2024-03-25,260000.0,Sold,123.0,255667.0
C24-10303,Kia,Carens,Kolkata,2024,1,27066,Petrol,Manual,2.0,13.3,1199,Yes,2025-04-10,959000.0,Sold,1.0,895514.0
C24-10304,Tata,Tiago,Kolkata,2017,8,105473,Diesel,Manual,1.0,14.7,1000,Yes,2024-04-10,225000.0,Sold,74.0,223903.0
C24-10305,Volkswagen,Vento,Jaipur,2022,3,27497,Petrol,Manual,1.0,20.6,1000,Yes,2025-06-14,599000.0,Active,,
C24-10306,Ford,EcoSport,Bengaluru,2024,1,3552,CNG,Manual,2.0,17.9,1197,Yes,2024-06-30,778000.0,Sold,30.0,742391.0
C24-10307,Tata,Nexon,Mumbai,2013,12,153769,Petrol,Automatic,1.0,26.5,1197,Yes,2024-02-17,189000.0,Sold,7.0,178067.0
C24-10308,Renault,Triber,Jaipur,2015,10,129854,Petrol,Manual,1.0,11.4,1997,Yes,2024-05-22,125000.0,Sold,5.0,116138.0
C24-10309,Kia,Seltos,Pune,2024,1,4732,Diesel,Automatic,3.0,20.6,800,Yes,2025-06-04,1168000.0,Sold,2.0,1167913.0
C24-10310,Toyota,Innova,Chandigarh,2023,2,29592,CNG,Manual,1.0,17.0,1199,Yes,2025-05-01,954000.0,Sold,1.0,924545.0
C24-10311,Renault,Kwid,Hyderabad,2013,12,149098,Diesel,Manual,1.0,17.7,1498,Yes,2024-04-08,123000.0,Sold,21.0,116651.0
C24-10312,Toyota,Glanza,Chennai,2019,6,75874,Petrol,Manual,1.0,20.1,1498,Yes,2025-06-25,604000.0,Active,,
C24-10313,Mahindra,XUV300,Bengaluru,2015,10,131031,Petrol,Manual,1.0,21.1,1997,No,2025-06-01,269000.0,Active,,
C24-10314,Volkswagen,Polo,Delhi NCR,2014,11,128861,Diesel,Manual,1.0,17.3,800,Yes,2024-08-09,183000.0,Sold,101.0,170244.0
C24-10315,Mahindra,Bolero,Kolkata,2019,6,67454,Petrol,Manual,2.0,20.2,1000,Yes,2024-10-09,422000.0,Sold,83.0,414650.0
C24-10316,Kia,Carens,Jaipur,2012,13,160824,Diesel,Manual,1.0,14.6,1498,Yes,2025-01-06,164000.0,Sold,114.0,158722.0
C24-10317,Maruti Suzuki,Dzire,Ahmedabad,2017,8,99022,Petrol,Manual,3.0,22.3,1197,Yes,2024-12-26,171000.0,Sold,4.0,157626.0
C24-10318,Honda,City,Delhi NCR,2020,5,57042,Petrol,Manual,1.0,16.5,800,Yes,2024-12-12,455000.0,Sold,6.0,452329.0
C24-10319,Volkswagen,Vento,Pune,2014,11,130966,Petrol,Automatic,3.0,19.7,1000,Yes,2025-05-17,182000.0,Active,,
C24-10320,Hyundai,i20,Kolkata,2014,11,120727,Diesel,Manual,1.0,16.4,2000,No,2025-02-25,142000.0,Sold,49.0,132046.0
C24-10321,Kia,Seltos,Delhi NCR,2024,1,16170,Diesel,Manual,1.0,23.7,1498,Yes,2024-08-15,1068000.0,Sold,32.0,1058770.0
C24-10322,Hyundai,Creta,Chandigarh,2019,6,67408,Petrol,Manual,1.0,22.4,1498,Yes,2024-09-04,336000.0,Sold,10.0,320881.0
C24-10323,Mahindra,Scorpio,Chandigarh,2015,10,119821,Petrol,Automatic,3.0,19.0,1997,Yes,2024-10-24,212000.0,Sold,9.0,198111.0
C24-10324,Honda,WR-V,Chennai,2012,13,157883,Electric,Automatic,1.0,4.7,1197,Yes,2025-06-26,157000.0,Active,,
C24-10325,Renault,Kwid,Chennai,2019,6,71311,Petrol,Manual,1.0,14.4,800,,2025-04-21,270000.0,Sold,3.0,266287.0
C24-10326,Maruti Suzuki,WagonR,Hyderabad,2024,1,500,CNG,Manual,1.0,17.6,1997,Yes,2024-04-17,613000.0,Sold,4.0,594509.0
C24-10327,Honda,Amaze,Kolkata,2013,12,145943,Diesel,Manual,1.0,23.8,1498,Yes,2025-03-13,155000.0,Sold,4.0,150021.0
C24-10328,Tata,Tiago,Chennai,2021,4,42565,Petrol,Manual,4.0,14.7,1498,Yes,2024-11-29,440000.0,Sold,13.0,412967.0
C24-10329,Tata,Harrier,Mumbai,2018,7,99064,Petrol,Manual,3.0,,800,Yes,2024-09-26,273000.0,Sold,28.0,252769.0
C24-10330,Renault,Kwid,Chandigarh,2023,2,21775,Diesel,Automatic,1.0,16.7,1197,Yes,2025-06-10,714000.0,Active,,
C24-10331,Hyundai,Creta,Mumbai,2024,1,18625,Petrol,Manual,1.0,13.6,800,Yes,2025-03-02,910000.0,Sold,1.0,895283.0
C24-10332,Ford,Figo,Ahmedabad,2020,5,59943,Petrol,Manual,1.0,17.1,1197,No,2024-05-31,392000.0,Sold,1.0,364509.0
C24-10333,Renault,Triber,Pune,2020,5,53542,CNG,Manual,3.0,28.7,1199,Yes,2024-07-23,284000.0,Sold,6.0,273434.0
C24-10334,Toyota,Glanza,Bengaluru,2021,4,50379,Petrol,Manual,1.0,17.6,1199,Yes,2024-06-25,851000.0,Sold,7.0,801634.0
C24-10335,Maruti Suzuki,Baleno,Bengaluru,2017,8,102796,Electric,Automatic,2.0,6.8,1997,Yes,2025-06-20,270000.0,Active,,
C24-10336,Renault,Triber,Kolkata,2018,7,86376,Petrol,Manual,,24.5,1197,Yes,2025-03-11,190000.0,Sold,21.0,183984.0
C24-10337,Hyundai,Grand i10,Delhi NCR,2024,1,11265,CNG,Manual,2.0,22.6,1199,Yes,2025-04-01,782000.0,Sold,5.0,761126.0
C24-10338,Maruti Suzuki,Dzire,Mumbai,2014,11,147262,Petrol,Automatic,3.0,17.7,1197,Yes,2024-07-10,129000.0,Sold,6.0,127883.0
C24-10339,Honda,Jazz,Chennai,2018,7,89867,Diesel,Manual,2.0,12.6,1997,Yes,2025-03-18,334000.0,Sold,31.0,326675.0
C24-10340,Tata,Tiago,Hyderabad,2014,11,127354,Diesel,Manual,1.0,15.6,1197,Yes,2025-06-09,174000.0,Sold,11.0,164309.0
C24-10341,Mahindra,XUV300,Kolkata,2021,4,55042,Petrol,Manual,1.0,20.3,1199,Yes,2025-01-31,656000.0,Sold,26.0,618645.0
C24-10342,Volkswagen,Vento,Mumbai,2012,13,149325,Diesel,Automatic,1.0,20.3,1199,Yes,2024-11-04,159000.0,Sold,50.0,148656.0
C24-10343,Ford,Figo,Chandigarh,2017,8,84120,Petrol,Manual,2.0,16.6,800,No,2024-05-14,215000.0,Sold,10.0,202535.0
C24-10344,Mahindra,Scorpio,Chennai,2021,4,49106,Petrol,Automatic,1.0,16.0,1197,Yes,2024-02-26,697000.0,Sold,5.0,670040.0
C24-10345,Hyundai,Grand i10,Jaipur,2021,4,43835,Petrol,Automatic,1.0,24.3,800,Yes,2024-02-26,491000.0,Sold,1.0,458234.0
C24-10346,Kia,Seltos,Hyderabad,2016,9,107511,Petrol,Manual,2.0,15.8,1199,Yes,2024-11-04,245000.0,Sold,3.0,229974.0
C24-10347,Hyundai,Creta,Chandigarh,2019,6,69454,CNG,Manual,1.0,19.8,1197,Yes,2024-09-07,309000.0,Sold,8.0,301138.0
C24-10348,Ford,Figo,Hyderabad,2016,9,99490,Petrol,Manual,1.0,15.2,1000,Yes,2025-04-29,204000.0,Sold,29.0,202699.0
C24-10349,Toyota,Glanza,Chandigarh,2018,7,87197,CNG,Manual,2.0,16.0,1997,Yes,2024-11-25,430000.0,Sold,35.0,420658.0
C24-10350,Hyundai,Creta,Ahmedabad,2014,11,124685,CNG,Automatic,2.0,15.7,1199,Yes,2024-08-08,134000.0,Sold,22.0,131292.0
C24-10351,Maruti Suzuki,WagonR,Kolkata,2024,1,12905,Petrol,Manual,4.0,19.6,1197,Yes,2024-12-22,512000.0,Sold,5.0,510468.0
C24-10352,Volkswagen,Vento,Hyderabad,2019,6,70145,CNG,Manual,1.0,12.7,1997,Yes,2024-03-11,408000.0,Sold,29.0,383020.0
